name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Amsterdam,2011-07-28,22.7,13.6,18.3,22.7,13.6,18.3,15.3,84.1,0.272,100,4.17,rain,0,0,37.5,17.4,15.9,1019.7,68.2,15,255.5,21.9,7,,2011-07-28T05:53:47,2011-07-28T21:38:57,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-07-29,16.9,13.1,15.4,16.9,13.1,15.4,12.8,85.3,0.253,100,8.33,rain,0,0,37.8,20.8,327.2,1021.2,81.7,23.4,236.4,20.3,8,,2011-07-29T05:55:18,2011-07-29T21:37:23,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-07-30,15.9,13.5,14.6,15.9,13.5,14.6,11.2,80.2,0.047,100,4.17,rain,0,0,31,20.3,321.1,1019.5,100,31.7,195.6,17,6,,2011-07-30T05:56:50,2011-07-30T21:35:47,0,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-07-31,17.5,11.4,14.9,17.5,11.4,14.9,10.2,73.8,0,0,0,,0,0,26.4,14.5,297,1017.6,89,37.6,272.8,23.5,8,,2011-07-31T05:58:22,2011-07-31T21:34:08,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-08-01,21.3,8.1,15.4,21.3,8.1,15.4,11,77.4,0,0,0,,0,0,26.7,13.5,117.8,1016.7,13.4,13.9,308.5,26.5,8,,2011-08-01T05:59:55,2011-08-01T21:32:28,0.06,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-08-02,25.4,13.3,19.9,25.4,13.3,19.9,15.2,76.5,0,0,0,,0,0,26.5,17,103.9,1015.7,29.8,15,259.3,22.4,7,,2011-08-02T06:01:29,2011-08-02T21:30:46,0.09,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-08-03,20.3,16,19.4,20.3,16,19.4,17.1,86.8,0.921,100,8.33,rain,0,0,25.6,14.9,334.1,1014,92.9,10.9,118,10.1,3,,2011-08-03T06:03:03,2011-08-03T21:29:02,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-08-04,23.9,14.1,18.6,23.9,14.1,18.6,16.1,86.5,1.183,100,8.33,rain,0,0,35.2,22.4,206.3,1012.8,49.8,12,246.9,21.2,8,,2011-08-04T06:04:38,2011-08-04T21:27:17,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-08-05,21.4,15.4,18.7,21.4,15.4,18.7,15.6,82.6,1.543,100,4.17,rain,0,0,34.4,23.7,244,1011.6,64.1,21,299.1,25.8,8,,2011-08-05T06:06:14,2011-08-05T21:25:29,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-08-06,23.5,14.7,17.9,23.5,14.7,17.9,15.9,88.3,5.61,100,4.17,rain,0,0,39.9,25.7,147.9,1005,89,11.6,141.5,12.1,6,,2011-08-06T06:07:49,2011-08-06T21:23:40,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
